Upperbound	TP	FP	FN	TN	P	N	Total	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1
3.53	4113	674	10966	8682	15079	9356	24435	0.2727634310722351	0.9279606938362122	0.8592020273208618	0.4418770372867584	0.7272365689277649	0.07203930616378784	0.14079797267913818	0.558122992515564	0.523634135723114	0.4140743017196655
3.54	4113	674	10966	8682	15079	9356	24435	0.2727634310722351	0.9279606938362122	0.8592020273208618	0.4418770372867584	0.7272365689277649	0.07203930616378784	0.14079797267913818	0.558122992515564	0.523634135723114	0.4140743017196655
3.55	4113	674	10966	8682	15079	9356	24435	0.2727634310722351	0.9279606938362122	0.8592020273208618	0.4418770372867584	0.7272365689277649	0.07203930616378784	0.14079797267913818	0.558122992515564	0.523634135723114	0.4140743017196655
3.56	4113	674	10966	8682	15079	9356	24435	0.2727634310722351	0.9279606938362122	0.8592020273208618	0.4418770372867584	0.7272365689277649	0.07203930616378784	0.14079797267913818	0.558122992515564	0.523634135723114	0.4140743017196655
3.57	4113	674	10966	8682	15079	9356	24435	0.2727634310722351	0.9279606938362122	0.8592020273208618	0.4418770372867584	0.7272365689277649	0.07203930616378784	0.14079797267913818	0.558122992515564	0.523634135723114	0.4140743017196655
3.58	4113	674	10966	8682	15079	9356	24435	0.2727634310722351	0.9279606938362122	0.8592020273208618	0.4418770372867584	0.7272365689277649	0.07203930616378784	0.14079797267913818	0.558122992515564	0.523634135723114	0.4140743017196655
3.59	4113	674	10966	8682	15079	9356	24435	0.2727634310722351	0.9279606938362122	0.8592020273208618	0.4418770372867584	0.7272365689277649	0.07203930616378784	0.14079797267913818	0.558122992515564	0.523634135723114	0.4140743017196655
3.6	4113	674	10966	8682	15079	9356	24435	0.2727634310722351	0.9279606938362122	0.8592020273208618	0.4418770372867584	0.7272365689277649	0.07203930616378784	0.14079797267913818	0.558122992515564	0.523634135723114	0.4140743017196655
4.45	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.46	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.47	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.48	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.49	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.5	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.51	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.52	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.53	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.54	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.55	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.56	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.57	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.58	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.59	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.6	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.61	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.62	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.63	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.64	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.65	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.66	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.67	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.68	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.69	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.7	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.71	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.72	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.73	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.74	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.75	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.76	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.77	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.78	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.79	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.8	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.81	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.82	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.83	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.84	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.85	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.86	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.87	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.88	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.89	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.9	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.91	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.92	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.93	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.94	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.95	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.96	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.97	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.98	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
4.99	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.01	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.02	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.03	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.04	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.05	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.06	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.07	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.08	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.09	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.1	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.11	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.12	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.13	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.14	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.15	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.16	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.17	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.18	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.19	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.2	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.21	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.22	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.23	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.24	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.25	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.26	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.27	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.28	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.29	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.3	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.31	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.32	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.33	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.34	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.35	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.36	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.37	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.38	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.39	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.4	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.41	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.42	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.43	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.44	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.45	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.46	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.47	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.48	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.49	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.5	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.51	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.52	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.53	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.54	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.55	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.56	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.57	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
5.58	4125	663	11025	8622	15150	9285	24435	0.27227723598480225	0.9285945296287537	0.8615288138389587	0.4388456344604492	0.7277227640151978	0.07140547037124634	0.13847118616104126	0.5611543655395508	0.5216697454452515	0.4137827754020691
